date,slhf,mslp,snsr,sntr,sshf,w10u,w10v,z500,z500windu,z500windv,z850,z850windu,z850windv,sst
1981-09-01,-718984.6720736118,100680.49531521808,455396.4948346636,-86659.16385637771,30439.325988433324,32.713574694118805,0.4094753514812104,57414.485958350655,9.298469956633925,0.5887715423468958,14618.265922381186,32.61877542412807,5.723286009583569,28.099998
1981-09-02,-703601.6378160622,100705.50101082184,416640.7558939771,-74074.65968290786,29624.783864617813,32.6762527985755,-0.7729586327566926,57388.48687332384,4.461842593492154,-3.2309083101388625,14652.755811420868,31.58985025418893,1.0290724977118964,28.0875
1981-09-03,-783040.5881616895,100705.767958271,180462.62029817048,-86513.50987288856,-22505.91205957299,32.50346624513425,-1.4721245557220304,57248.925747094974,3.083847209353033,-1.95768169264361,14588.415024264968,33.096861866726044,1.51666785777411,28.085
1981-09-04,-762850.3556986556,100742.17473674998,281823.783681504,-100787.60025483348,32068.410236064345,31.846877342057525,-0.5470522609192214,57309.99906946929,2.1265269837382306,3.4233271506392478,14648.520211012485,31.75406255403781,5.685608186306035,27.6475
1981-09-05,-546406.2564967268,100993.8042559426,466261.3515633347,-107691.59907222318,37421.11562113743,30.64151834525141,-2.984839374734971,57550.1226943868,2.30161880647538,0.2867287316272193,14880.873147700871,26.66971716884364,3.6532220718649,27.8375
1981-09-06,-354118.32827735646,101148.23578209168,581269.8349839014,-154621.31255245453,49639.24747836962,29.77482099319013,-5.975954120836171,57682.57086339134,-4.702054103010584,-1.0120553544673907,15022.463218495355,26.11472116808859,-2.3109557187142653,27.869999
1981-09-07,-422260.36284009577,101121.60898743288,801879.4258770391,-139473.29826957412,29741.14702516282,30.06786698782648,-8.06058380526043,57647.00607726975,-5.038594229830041,-3.344755215717818,14972.039404109855,25.57219698757523,-5.84823842171105,27.7925
1981-09-08,-454588.7707719775,101039.89394644204,712575.6034974747,-153718.25785482128,36373.84717623191,29.98907631945727,-9.28734119156771,57657.55287591271,-7.214735455277465,1.2137678199129964,14901.84945448524,23.72428895509869,-5.730772266786971,28.1475
1981-09-09,-366136.3237910671,101060.8371872282,936895.1454686952,-181421.64551447367,41028.37359803449,29.602034439748884,-5.941639228911492,57776.7562280168,-3.012531709585886,1.729564004372752,14938.1546008428,23.079911575944887,-0.229810068266909,28.152498
1981-09-10,-382961.5175102621,101079.27597558194,1009305.440617704,-210261.1342453421,52315.60017090617,28.53490468569576,-6.756617912122622,57786.32192911157,-4.599727713099265,0.2449074193737255,14995.839444499812,23.41041481234958,-0.2275937257211717,28.15
