date,slhf,mslp,snsr,sntr,sshf,w10u,w10v,z500,z500windu,z500windv,z850,z850windu,z850windv,sst
1981-09-01,-426827.2011353059,100921.89346672191,1009305.440617704,-181188.59914089087,52897.41597363167,29.013177865621124,-3.33799680412646,57553.31126141839,-2.55774775442446,2.6124583741687304,14845.37478237348,24.158724026850766,1.006909072254523,28.9975
1981-09-02,-371784.7816825111,100924.155239655,828710.322066745,-169448.8880716586,50919.24224436539,29.302076982974885,-4.51471163971025,57504.99220717043,-1.730040956030663,2.4196156565553983,14851.022249584656,22.884519725491803,-1.8011969331946789,29.7825
1981-09-03,-419496.2238719424,100879.59443000091,739406.4996871806,-150688.65499824518,45101.084217112046,29.63106258072701,-4.265928673256326,57405.90135480407,0.5984528943958392,3.634757118143021,14786.479767171217,23.092383396186577,-0.0613680347908718,29.4425
1981-09-04,-425264.8617185236,100906.12415286,638707.8275677904,-151708.23288266984,44519.26841438655,29.238491531308508,-4.351715903068024,57461.33336627634,0.960006138749172,6.631951162976737,14798.379787366192,21.92003229346805,-1.25154398185182,29.287498
1981-09-05,-399065.6314986344,101018.10132740853,879390.9037584118,-188296.51353516552,50686.51592327538,28.724278748267363,-5.406898829751909,57573.178486769066,-0.4702894002335132,2.382441156774515,14909.91726478692,21.209138539691924,0.9670149064312512,29.2425
1981-09-06,-481749.4406329636,101112.91620776938,985787.0007477148,-179003.78938855237,39399.289350403706,27.933607479720237,-8.495239102973033,57638.666748110205,-1.55949697284513,0.2170265445380628,15002.69708325624,20.97633122851377,-3.195276394463462,29.067497
1981-09-07,-502180.0330062716,101087.34749572736,728342.8955793264,-134404.53964414878,31835.6839149741,27.683412550337312,-8.459494423884825,57566.06552954475,0.3051172433167188,-2.2597245033632865,14980.107214411535,20.049259257215084,-2.811849134050903,28.965
1981-09-08,-519245.5866357407,101032.10393451584,963659.7925320067,-185033.8643050067,35093.85241023614,27.76911468084417,-9.3373837422912,57560.91476741679,-1.7959846295290711,3.260688714097882,14937.347819812632,20.232179287426487,-2.995805565347102,29.6125
1981-09-09,-496531.5751148276,101033.10377405275,922916.5797994904,-178829.0046083653,24737.531121724984,27.600475004685517,-8.559579525331806,57629.836870176565,-5.859479268896413,3.2235142143169995,14932.305438374082,18.862357697547925,-3.0356997311703737,29.6675
1981-09-10,-599165.2568019165,100963.15383518612,1009305.440617704,-174109.8155433141,32184.77339660935,26.85265480139181,-9.32880501931003,57634.25180914339,-7.583110458958219,0.2286435757195888,14889.142653260093,16.781642353893236,-2.636758072937654,29.295
1981-09-11,-606496.2340652801,100905.82808387092,1020965.2868631072,-174954.60864755168,34162.947125875624,26.925916300050897,-9.182966728630143,57586.66857805657,-7.221557214604887,1.2323550698034378,14836.298495784087,15.929401304044664,-3.2529013006526326,28.7875
1981-09-12,-568399.1882868174,100947.36996055424,926096.5378664184,-158117.00815619616,44170.17893275153,27.281165453926096,-8.663953988269371,57599.66812056998,-6.612146714688576,1.3833764751632764,14876.637547292488,17.32208789769965,-3.902289666553671,28.81
1981-09-13,-513717.3086994339,100932.80433700862,863027.369539011,-163914.03669906768,31719.320754429093,27.836847009793136,-10.180958168772896,57639.64784565839,-5.8094530338286585,-1.3071279464781522,14854.047678447783,17.27427925343985,-5.874834532259898,28.915
1981-09-14,-516120.907802176,100865.54328699376,915960.4215280853,-175974.18653197627,29857.51018570806,27.758056341423927,-8.42231995763309,57492.23793904406,-7.603575736940483,-3.128678435741434,14775.184832748862,16.922989649965682,-5.08360024343167,29.245
1981-09-15,-543762.2974837106,100866.53827294071,949946.2233683792,-179236.83576213516,19966.64153937716,27.579740618272563,-7.695988078560714,57436.3153787977,-4.135848078834608,3.0585523715393297,14755.015306994665,17.12877468395351,-4.456375302988004,29.7075
1981-09-16,-565394.6894083896,100898.20309400414,915297.930264142,-151125.6169487129,16708.47304411512,27.485744733200526,-5.62422647860821,57558.70729793338,-5.006759352968741,4.7918134238230135,14771.95770862819,19.706284200568707,-1.0299097272780866,29.394999
1981-09-17,-551573.9945676224,100802.6407607856,618634.3422703065,-124529.1995635787,14730.29931484908,27.49127390291065,-6.627937067405076,57505.48275594452,-4.781641295163835,-0.0803694537090033,14692.489777156645,20.38599840374062,-1.544101197889148,29.0525
1981-09-18,-484633.7595562541,100630.04224732197,690647.1426609496,-151504.3173057849,24039.35215845448,29.011795573193595,-5.800090299722191,57358.56339810429,-2.657800224559974,-0.6565742003126944,14531.738656895666,21.705932712652437,-1.4155533302363827,28.41
1981-09-19,-662139.5532937604,100513.44930869753,730595.365876734,-134579.32442433585,8330.325484870235,31.275990569487654,-6.899596628475453,57316.62147791952,0.3938001145731959,-3.658415057619021,14427.462208746452,26.846401288934192,-3.370367455576711,28.519999
1981-09-20,-786525.8068606656,100514.4734161844,600217.0851326813,-126073.1317885646,-21225.917293577226,31.99616492423076,-3.64111168279446,57336.24342888316,3.83196681559358,-1.976268942534052,14418.789312672146,29.425989442256338,0.6367798671163882,29.0675
1981-09-21,-911512.9602032565,100511.71657707282,538605.3975859492,-120421.75722918229,-43218.554636595305,31.911845086151438,0.2035859999331354,57310.244343856335,1.7968086162461958,1.1068911330429567,14416.1672743241,30.96210196869072,6.647500851156037,29.29
1981-09-22,-784362.5676681977,100550.51132182452,188743.7610974624,-93941.86303083948,-16687.754032319644,30.996767499126605,-1.8209926236229352,57306.07467927656,2.1333487430656515,6.618010725558905,14444.202915122438,27.085444510233184,2.556132511724919,28.35
1981-09-23,-576090.7054155921,100546.30325930734,287189.96291944524,-112381.65734057652,4490.341186882928,29.08920394913527,-1.7223373093394827,57327.16827656247,-1.768697592219386,9.95442208089318,14439.765619456512,24.289678139388474,2.5051566331729607,28.332499
1981-09-24,-657572.7149985505,100670.41440881886,837455.2067507973,-145415.9807959349,5304.883310698438,27.4567165922224,-1.9267968737240293,57485.61553059384,-9.84338671611051,2.521845530952828,14574.498051494573,19.49426325646004,3.303039949638401,28.365
1981-09-25,-619716.0291303617,100811.54709840844,765442.4063601545,-122956.136541895,5072.156989608193,26.686779710088217,-6.587903026826283,57584.706382960205,-13.222431502959903,0.9047547904844038,14696.725377565024,16.555070952835933,-4.1128422083987175,28.469997
1981-09-26,-664422.9724413655,100807.07208844207,426644.3739795219,-101428.47778218612,-746.0010376451537,29.322811369387832,-2.6674266244316884,57538.594798195656,-4.235900548970124,6.199797603023969,14674.942289750488,22.50828648153426,4.24276918903103,28.557499
1981-09-27,-541839.4182015168,100891.46631110473,721982.9794454703,-149261.24596005073,31137.504951703828,28.754689181673022,-1.9339458095416708,57647.98717481793,-0.2861018983931362,2.3173857821579693,14800.396739941612,24.894561421110264,5.803074341230113,28.57
1981-09-28,-493647.256191537,100922.1604141711,922651.5832939132,-146348.16629026603,33930.22080478538,29.563330251778044,-2.9062010807409147,57603.10196198861,-3.2103627300811066,-4.148653773479419,14830.24763805783,25.990002965671724,0.2755160321612029,28.127499
1981-09-29,-550372.1950162514,100888.80169020285,903903.080524316,-135628.03310545837,27181.15749317128,31.302254125610723,-4.085775490651761,57551.34906632202,-2.121155157469492,-4.290381553894036,14791.723843867308,28.0395387587222,-2.0627253535916843,27.7875
1981-09-30,-727637.6288434835,100889.19968458165,419290.7209497506,-114012.98195565597,7166.693879419472,32.141305629121405,-2.588788330437632,57494.44540852748,0.4006218739006186,-0.8703275740527738,14792.328929639933,30.04958045434066,-0.9257416276284324,27.769999
1981-10-01,-729800.8680359514,100926.92663953658,454734.0035707201,-102797.62522698496,-1444.1800009156575,31.08661650691605,-2.042609633969822,57508.18077420202,8.664046339183734,4.768579361459961,14799.589958911443,29.49666309029256,0.1092903412309027,28.015001
1981-10-02,-744943.5423832268,100950.1996035156,433203.0374925612,-123626.14486594545,-14127.764500328109,31.003678961264253,-1.680873481597162,57549.38687122566,4.279929011427583,4.041353209496432,14813.708626939384,28.81279161370676,2.392123163340357,28.394999
1981-10-03,-750592.0002746708,100940.06530762652,667459.9484229321,-124267.0223932981,-7960.516991439508,30.29179836108633,-0.8916309673295413,57540.31171890497,5.921699089560333,3.300186620115072,14812.29676013659,26.900445843314834,3.163410369256949,28.512499
1981-10-04,-676561.1479102131,101014.69410723889,491966.01260433695,-132132.33750171674,7283.0570399644785,29.34078117094572,-2.174150053014425,57536.63260309929,3.270308630969218,4.136612865184945,14878.856195125452,24.62849592262096,2.6381371859172007,28.455
1981-10-05,-520567.5661422489,101039.0057394748,750138.858163063,-168633.2257641189,27762.97329589678,28.181037824248094,-5.241043518782626,57564.34860883543,-2.2644121033453395,0.8722271031761308,14917.581684573515,21.797392727758133,-1.8189276735605773,28.372501
1981-10-06,-615389.550745426,100971.9048579294,883432.1004684663,-174517.64669708395,2046.7148154363967,27.16090601273099,-7.228447676086961,57545.70775541998,-5.7275919218996005,-0.1314843909077181,14837.710362586884,17.833432527608792,-2.9049355209718715,28.119999
1981-10-07,-686295.7242763189,100988.13526283992,560666.356675263,-157039.16867837583,-16804.11719286465,26.591401532588648,-6.443494523309925,57530.01019464907,-7.974224660397047,2.068781314873312,14841.139181965096,17.139167867488247,0.0139876117641974,28.097498
