date,mslp,slhf,sshf,ssr,str,z500,z850,w10,wz500,wz850,sst
1985-03-23,101425.04,-702107.6,-81468.12,890382.06,-205303.28,57244.4,14857.632,9.366199,11.1175995,3.7910008,23.447498
1985-03-24,101467.55,-588162.8,2259.904,897656.9,-188788.97,57505.66,14967.779,9.6238985,10.126341,4.84726,23.829998
1985-03-25,101394.15,-224197.55,7018.7646,862288.8,-183454.64,57520.8,14959.642,6.8508596,11.6880665,1.5466481,24.282501
1985-03-26,101097.78,-98392.9,359.46283,866183.6,-178155.0,57384.8,14741.526,3.4565728,12.403702,3.7931962,25.7825
1985-03-27,100878.55,-104643.28,-8287.546,950978.3,-222362.75,57228.766,14595.86,2.242868,16.67535,7.5159492,25.880001
1985-03-28,101021.55,-89753.87,-1548.7354,992095.6,-216406.42,57294.5,14716.242,2.695211,16.065067,6.363003,25.5125
1985-03-29,101346.33,-434537.12,-43447.65,639211.2,-139664.84,57214.695,14871.545,8.7163925,16.082989,3.0525832,25.439999
1985-03-30,101583.04,-836820.6,-130070.93,690003.6,-151153.73,57205.434,14945.796,12.446677,16.600042,7.8068323,23.999998
1985-03-31,101853.31,-1130793.0,-170117.89,567347.6,-148551.83,57333.594,15110.764,13.174012,15.275511,9.828915,23.880001
1985-04-01,101562.35,-743781.3,-47258.23,737959.56,-149958.52,57292.67,14978.952,10.887772,16.79629,7.592403,23.82
1985-04-02,101195.98,-434601.75,-36693.33,656675.94,-105583.08,57186.22,14732.199,8.587433,13.469295,3.5882566,23.92
1985-04-03,101185.34,-432665.5,-49942.117,504918.44,-108475.75,57128.81,14715.301,7.680561,13.554137,1.9475276,24.032501
1985-04-04,101313.23,-543090.6,-22789.076,897830.9,-134869.06,57241.105,14831.997,11.285178,11.376925,6.360973,24.057499
1985-04-05,101234.05,-331291.47,4086.655,603933.75,-107073.195,57362.363,14818.959,10.098178,11.572967,4.971654,24.81
1985-04-06,100831.76,-48306.41,-107.89057,926188.7,-137447.84,57214.66,14537.445,2.2889922,13.877205,4.012044,25.0175
1985-04-07,100580.77,-122960.84,-5595.9,890203.3,-129942.77,57013.254,14298.348,2.548422,17.116781,6.6319194,24.9925
1985-04-08,100680.83,-111383.77,-6169.9106,889276.06,-159649.2,57150.496,14391.302,1.111697,13.329542,3.9565954,25.9575
1985-04-09,100790.09,-149505.42,-3191.2598,971401.06,-188728.67,57269.074,14529.383,3.5331855,12.787918,2.6770575,25.345
1985-04-10,100680.55,-114289.484,-2213.89,1027501.8,-216129.72,57162.938,14468.58,1.4871972,18.22855,6.1234765,25.7025
1985-04-11,100783.58,-215127.64,-26147.816,988138.8,-192259.02,57043.83,14495.568,3.2819855,15.282106,1.1443375,25.4725
1985-04-12,100723.05,-539605.94,-32871.113,840564.56,-173805.25,56947.887,14396.826,8.341858,10.89276,1.9669259,25.289999
1985-04-13,100846.2,-409040.12,-14991.449,881786.75,-166734.66,57024.617,14528.482,7.3790708,10.011057,1.7945573,25.6675
1985-04-14,101020.5,-435894.38,-15076.775,609332.6,-130657.266,57272.156,14703.26,8.311077,9.586933,0.9917897,25.555
1985-04-15,101197.664,-291440.94,-17694.73,843946.94,-109200.984,57486.895,14861.683,7.3378973,9.00766,1.1548632,25.23
1985-04-16,101237.39,-439179.8,-58924.613,970979.2,-179678.14,57420.23,14819.718,7.3066673,10.4202585,2.48998,24.724998
1985-04-17,101075.836,-478524.06,-27586.723,676812.7,-129129.164,57208.96,14692.061,8.087696,11.126909,3.0075383,24.814999
1985-04-18,100937.74,-656558.8,-27303.596,923614.44,-176954.81,57130.465,14576.955,9.920678,10.948756,3.0615673,25.0475
1985-04-19,100980.95,-208109.77,4327.119,934486.06,-159017.3,57300.62,14693.644,6.835665,12.367506,2.630249,25.25
1985-04-20,100991.234,-126693.29,-2254.6138,960672.44,-152830.53,57346.656,14707.666,5.1598177,13.153489,1.606651,25.789999
1985-04-21,100900.54,-244483.67,-26076.064,864272.0,-183673.53,57134.51,14577.692,5.3299856,14.84319,2.9779298,25.925001
1985-04-22,100783.336,-447902.3,-35076.01,1049996.0,-241161.78,56980.61,14452.607,5.2801642,9.628569,2.8261209,26.2375
1985-04-23,100835.69,-671502.06,-39032.035,1005353.3,-266274.78,56979.477,14493.102,8.18936,12.28353,6.7920055,25.39
1985-04-24,100944.46,-961343.44,-44741.113,1072235.1,-279495.0,57270.875,14568.525,9.854506,4.7188907,7.64957,25.415
1985-04-25,100935.66,-550698.25,9727.863,875858.75,-131191.69,57407.406,14626.077,8.2843895,5.5747194,4.6008534,25.697498
1985-04-26,100979.125,-360173.53,-15383.173,928293.44,-156146.94,57388.867,14654.046,6.8852534,5.13489,3.9868424,25.985
1985-04-27,101047.78,-828130.44,-31261.555,990384.25,-204941.48,57284.938,14638.386,10.099847,7.1692257,7.427703,25.9175
1985-04-28,101086.484,-818898.94,-11151.782,981178.7,-216094.2,57304.93,14664.499,8.6138115,6.6717796,6.8681393,25.807499
1985-04-29,101002.945,-613002.75,-1729.0834,1018253.4,-193435.25,57342.75,14652.068,8.333568,5.945341,5.9995933,25.9275
1985-04-30,100873.46,-466548.44,-2533.862,756611.3,-147160.0,57267.832,14584.163,8.497624,4.8525105,4.8287835,25.932499
1985-05-01,100825.53,-403481.84,-11795.605,761616.9,-133395.47,57283.047,14556.3545,8.566456,5.571459,5.414733,26.185
1985-05-02,100828.02,-261807.53,-24786.48,646111.75,-131395.72,57322.625,14563.951,5.8304434,9.22612,4.4872937,26.605
1985-05-03,100781.266,-238893.06,-21586.758,741175.06,-138371.33,57390.09,14548.112,4.7063756,8.739362,6.265991,26.602499
1985-05-04,100744.54,-231552.05,-10831.81,933368.2,-155230.06,57426.34,14550.775,4.729199,7.3749423,4.68857,26.6875
1985-05-05,100919.14,-165323.9,-5580.386,956455.9,-161055.88,57601.535,14714.291,3.3604438,5.351433,3.5473478,27.102499
1985-05-06,101052.22,-173550.92,-8221.611,1054529.6,-187847.33,57671.03,14836.151,2.9592242,1.9743179,3.2560573,27.744999
1985-05-07,101134.016,-461547.6,-10994.705,1027263.5,-191747.72,57691.902,14875.009,7.674813,3.5725296,8.176777,27.9175
1985-05-08,101143.37,-572567.8,-15701.206,1080322.8,-211120.0,57657.72,14849.57,6.891736,4.084482,4.5571084,27.697498
1985-05-09,101070.734,-196540.78,-3096.2378,1006742.94,-179800.39,57635.223,14858.612,2.9094985,2.1701603,0.8285663,27.199999
1985-05-10,101068.14,-193088.39,-8564.8545,1056646.2,-200233.27,57614.47,14864.308,2.236996,2.7800145,1.4216158,27.1
1985-05-11,101080.05,-280962.6,-10207.379,1054799.0,-209513.42,57634.812,14861.553,3.871695,4.342097,4.1011868,28.175
1985-05-12,101011.81,-504729.3,-15976.576,1084005.4,-251936.17,57604.93,14779.889,6.251852,3.8334932,5.6161423,28.34
1985-05-13,100815.63,-311578.94,-8246.821,966059.44,-199988.77,57467.32,14621.299,4.743432,2.0847294,3.7801375,28.3825
1985-05-14,100808.766,-234005.33,-10473.053,1018722.94,-212216.11,57425.08,14617.458,2.631671,1.3526453,1.5143965,28.567501
1985-05-15,100949.164,-273317.28,-11058.699,1054617.9,-237943.67,57527.676,14733.782,3.823539,1.683283,2.80234,29.037498
1985-05-16,101185.59,-453864.56,-14310.781,1034009.06,-218624.25,57674.22,14934.681,7.7194414,4.7481837,7.4152436,28.765
1985-05-17,101259.81,-661742.75,-25984.922,1069694.1,-250442.77,57746.914,14963.406,8.511909,2.5843968,9.368167,28.207499
1985-05-18,101031.02,-557770.0,-22920.943,1078940.2,-227505.45,57600.75,14768.883,6.683895,2.0070379,5.880065,27.787498
1985-05-19,100847.68,-359085.56,-11853.782,1001031.8,-189106.16,57473.355,14630.416,4.8235416,2.395227,2.9186373,27.9225
1985-05-20,100802.88,-348119.8,-22507.889,997260.94,-196341.12,57409.113,14598.658,5.156846,1.883193,4.64132,27.96
1985-05-21,100825.914,-459008.12,-22180.16,1054484.4,-210840.81,57381.344,14618.966,6.292257,1.1822362,6.923606,27.4925
1985-05-22,100750.68,-498478.94,-34094.766,1022117.25,-190916.77,57378.883,14563.801,7.6442122,2.1652403,7.582554,27.6
1985-05-23,100697.77,-430179.9,-18146.57,1046537.4,-226469.64,57365.914,14512.229,5.307076,2.4557912,5.183062,27.919998
1985-05-24,100717.375,-315176.75,-14590.029,1080115.4,-249442.47,57375.508,14521.534,2.6566763,6.9464355,0.8660241,28.119999
1985-05-25,100779.71,-302441.72,-16686.332,1040387.6,-234215.08,57386.35,14567.252,2.111996,7.531274,1.1631501,28.442501
1985-05-26,100564.33,-434784.88,-18220.26,969520.44,-170959.67,57319.973,14410.236,4.2552195,8.513519,6.0890474,28.4275
1985-05-27,100307.02,-492360.5,-39010.703,787669.8,-120234.74,57203.8,14235.568,8.365864,9.273638,11.935646,28.4825
1985-05-28,100396.63,-427465.4,-25746.396,495605.66,-102192.336,57315.64,14346.435,9.233666,11.2353945,13.849313,28.56
1985-05-29,100621.164,-415522.1,-45412.086,355351.47,-91905.27,57360.52,14472.844,7.1387796,9.478927,10.782054,29.02
1985-05-30,100678.95,-381956.94,-47520.023,200349.86,-86283.49,57373.367,14507.249,5.8703012,7.98332,9.6724205,28.949997
1985-05-31,100610.08,-352350.47,-43135.434,315809.7,-88308.02,57354.727,14445.357,5.654617,5.871543,10.323173,28.8
1985-06-01,100535.21,-355374.66,-46804.45,181631.34,-91758.25,57314.07,14372.347,5.7106223,5.671319,6.9665127,28.7575
1985-06-02,100654.055,-262973.6,-32876.93,485666.0,-102221.24,57429.984,14472.66,3.5096498,4.3815055,4.9962626,28.0975
1985-06-03,100764.93,-249506.06,-13977.234,580536.2,-121534.05,57513.62,14584.146,3.8102314,1.9827058,5.526773,28.439999
1985-06-04,100970.41,-195579.39,-13802.704,956477.3,-163542.98,57702.64,14769.666,2.6992447,2.1543741,4.2428164,28.285
1985-06-05,100953.45,-256257.33,-13628.174,986954.2,-156910.16,57668.32,14758.73,3.9241295,2.1967046,4.594659,28.234999
1985-06-06,100611.62,-364832.38,-15730.295,1010368.4,-148696.38,57497.38,14485.664,7.2643766,5.5378227,9.639334,28.077497
1985-06-07,100313.82,-420487.9,-36751.504,856627.75,-128928.445,57334.44,14238.86,8.581149,8.412745,11.484612,28.024998
1985-06-08,100368.72,-328183.78,-33084.426,456988.72,-101866.89,57353.367,14274.174,6.3285007,4.966104,8.375458,27.697498
1985-06-09,100495.8,-319811.34,-37757.96,439636.03,-91840.02,57364.86,14350.854,6.051934,2.724277,8.554426,27.5625
1985-06-10,100479.53,-361800.1,-39902.746,99818.58,-96008.87,57278.63,14328.363,6.7293916,2.9001286,8.203625,26.94
1985-06-11,100381.15,-294858.3,-33233.746,355496.88,-94187.52,57250.754,14240.874,4.7900043,6.61746,5.171751,27.407501
1985-06-12,100453.914,-260369.48,-21441.314,622337.6,-119872.95,57344.082,14325.243,5.561501,6.993205,6.276233,27.554998
1985-06-13,100520.664,-250572.47,-22606.79,741175.0,-114091.75,57352.883,14367.237,5.1005335,6.8680224,6.2473636,27.5675
1985-06-14,100411.81,-216323.31,-27491.7,383237.34,-107226.83,57199.934,14250.8,2.819192,1.1187407,3.5642443,27.744999
1985-06-15,100205.33,-235483.78,-27530.484,444858.53,-105633.47,57061.62,14080.165,1.6584092,1.7077338,2.372156,27.325
1985-06-16,100112.37,-228352.8,-24782.602,568966.1,-116095.64,57030.21,14008.101,2.996452,2.0654202,4.066836,27.0225
1985-06-17,100012.0,-273826.25,-28329.445,885197.75,-125019.79,57038.01,13944.819,4.304313,5.310047,4.8738093,27.077501
1985-06-18,100107.94,-273551.56,-25009.49,708841.3,-122020.57,57107.863,14022.407,4.281812,7.2900057,5.068204,27.17
1985-06-19,100260.0,-319838.28,-34511.7,760761.2,-115016.05,57190.953,14144.565,5.794324,7.44664,5.92209,27.5775
1985-06-20,100293.98,-291850.28,-26081.883,804023.75,-137109.19,57287.92,14181.106,4.3574324,7.8731155,4.7658005,27.742498
1985-06-21,100026.54,-313991.84,-18509.205,931451.75,-135769.4,57097.7,13994.913,5.47256,14.494383,13.301384,28.0275
1985-06-22,98678.34,-1145084.5,-94858.47,199875.52,-72919.56,56070.54,12800.338,16.20653,19.061508,25.665108,28.085
1985-06-23,99055.56,-891644.06,-28156.854,72540.51,-81923.836,56280.082,13137.369,17.907812,20.097446,27.04072,28.489998
1985-06-24,100030.98,-580005.8,-14617.179,411042.2,-95395.97,56986.55,13983.793,14.083303,18.513006,20.90072,28.2275
1985-06-25,100334.89,-366784.78,4641.2734,733094.6,-119008.125,57285.848,14278.077,10.564852,11.380007,16.134472,27.425
1985-06-26,100313.734,-312750.38,-16818.201,670593.9,-100033.984,57183.117,14236.536,8.397801,8.9080515,12.31455,27.170002
1985-06-27,100081.54,-408517.7,-36386.93,306911.66,-98891.62,56924.773,13992.567,8.444281,7.2550254,12.74936,27.2925
1985-06-28,99901.76,-479908.25,-56583.965,245850.64,-87318.48,56751.207,13808.79,8.765414,6.358492,11.342242,27.614998
1985-06-29,99974.52,-480244.84,-48278.26,198380.98,-95171.3,56827.71,13864.123,10.125776,4.0600023,12.749302,26.935
1985-06-30,100011.6,-481182.0,-25963.59,209038.12,-87750.48,56971.664,13916.855,11.405106,10.527923,14.781909,26.0925
1985-07-01,100261.13,-386179.53,-20388.314,346925.38,-90625.8,57081.195,14121.25,9.833142,9.86195,12.272597,25.802502
1985-07-02,100554.26,-316380.5,-9299.821,450040.5,-102321.19,57279.85,14362.701,8.503477,5.2781215,10.781448,25.675
1985-07-03,100847.375,-234802.45,-2995.398,957185.25,-132193.64,57512.61,14626.714,7.0703287,6.977956,10.36335,25.884998
1985-07-04,100855.72,-134486.73,-1308.2714,1021509.44,-160102.67,57491.703,14640.723,4.597786,6.7927375,5.720334,26.494999
1985-07-05,100708.266,-188346.08,-4839.602,1074594.9,-170081.62,57394.715,14526.619,5.531863,8.109163,8.18285,26.715
1985-07-06,100322.24,-373541.44,-16777.477,965530.25,-133293.88,57130.695,14197.223,10.218066,14.4400425,15.025764,26.689999
1985-07-07,100215.77,-502354.12,-60699.004,596504.0,-117897.16,56995.715,14063.446,8.787145,13.028853,12.332601,26.922499
1985-07-08,100607.47,-586288.5,-42803.83,525527.2,-132077.17,57375.348,14436.676,11.4510565,17.645164,16.924868,26.644999
1985-07-09,100926.84,-281126.88,-18086.453,978461.4,-158539.05,57551.652,14707.205,5.2914276,7.4924884,6.61073,26.744999
1985-07-10,100993.38,-249403.72,-5683.165,1019214.0,-174909.62,57585.145,14774.474,4.971195,10.7795925,5.706048,27.0625
1985-07-11,100990.55,-172810.34,-5475.668,998264.44,-169078.03,57547.465,14789.35,2.9764075,9.250155,2.463216,27.46
1985-07-12,100828.91,-293549.53,-21421.922,987399.94,-169639.72,57444.324,14625.855,5.0042605,9.978945,5.95727,27.72
1985-07-13,100765.1,-342327.25,-17553.166,986665.75,-164166.61,57438.633,14573.417,5.962536,5.14965,7.8895054,27.4725
1985-07-14,100866.09,-175034.75,-8012.1753,1019943.4,-182578.25,57491.426,14662.091,1.5963262,7.4611025,1.759326,27.207499
1985-07-15,100863.81,-218281.1,-10354.761,1042807.0,-201351.67,57522.867,14657.727,3.367653,12.526378,3.991468,27.16
1985-07-16,100759.51,-278794.75,-16513.742,938168.75,-153122.11,57508.836,14571.238,4.4829583,9.882594,6.966602,27.019999
1985-07-17,100742.266,-439785.72,-29714.053,782966.94,-150125.36,57464.555,14540.113,7.4005103,5.5498133,9.552043,27.449999
1985-07-18,100867.66,-413068.78,-28372.107,844101.9,-150806.81,57470.855,14644.689,6.3813763,4.3079424,9.078164,27.8725
1985-07-19,100989.79,-296958.8,-15505.344,952120.06,-172467.12,57488.867,14757.08,3.9177072,1.0700628,4.254826,28.172499
1985-07-20,101035.86,-237271.9,-13003.743,1004485.7,-189988.33,57547.07,14810.453,2.0124178,3.317805,3.3658185,28.537498
1985-07-21,101051.76,-322226.94,-12705.103,983586.1,-178829.02,57591.55,14831.821,4.4981184,2.6651216,4.4858675,28.484999
1985-07-22,100979.72,-249945.0,-17700.549,989776.4,-182317.23,57531.312,14770.901,2.9597256,1.1615311,2.290369,28.51
1985-07-23,100962.62,-230006.28,-22535.04,979874.8,-194770.89,57510.438,14749.416,1.2486073,2.031946,0.99554956,28.9075
1985-07-24,100802.33,-272223.94,-24299.734,924527.3,-182371.75,57428.316,14621.303,3.090115,2.5666482,4.021592,29.182499
1985-07-25,100602.53,-372324.2,-20122.64,988567.9,-188086.05,57286.88,14474.507,5.9053583,2.62339,6.3778853,29.23
1985-07-26,100537.81,-332872.25,-10385.788,1019919.56,-194203.44,57287.83,14436.6045,5.5643954,5.1699643,5.98681,28.872498
1985-07-27,100619.65,-229451.53,-6922.3306,1070528.4,-203608.31,57346.44,14503.392,3.6816645,2.8702884,3.2693255,28.73
1985-07-28,100581.68,-187546.27,-14409.682,998786.44,-203174.67,57291.152,14451.112,2.4842646,2.190288,2.9441938,28.0
1985-07-29,100426.02,-295922.03,-15794.289,1037951.56,-198530.05,57174.53,14315.573,4.210429,2.2111025,4.7599387,28.125
1985-07-30,100399.79,-338142.38,-19030.857,956269.94,-177817.98,57200.582,14295.257,5.297675,1.7776121,5.8834066,28.244999
1985-07-31,100591.07,-325027.62,-26430.943,996853.3,-173494.67,57404.38,14458.136,4.9062586,4.61812,3.3011422,28.395
1985-08-01,100639.21,-371317.03,-29735.385,880828.56,-144268.17,57502.297,14486.367,5.3855486,5.6602936,6.6142282,28.384998
1985-08-02,100653.016,-386535.0,-35954.48,798772.7,-134348.69,57488.21,14504.506,5.4259667,1.0554618,5.3915215,28.28
1985-08-03,100737.0,-303298.06,-32702.4,898891.56,-159127.16,57481.785,14560.463,3.780477,3.9202945,3.0834801,28.4875
1985-08-04,100731.62,-292335.0,-24619.707,922019.8,-153589.62,57489.78,14561.007,2.9621325,4.30951,1.9429415,29.929998
1985-08-05,100548.73,-294739.8,-26461.97,939198.5,-157637.05,57408.46,14411.329,3.130799,5.204254,4.143722,29.6175
1985-08-06,100325.266,-333195.38,-33964.836,879689.2,-153653.23,57281.125,14225.55,4.625256,5.932936,6.0221715,29.072498
1985-08-07,100193.46,-382331.25,-34560.18,885796.0,-148134.69,57146.69,14112.275,5.584329,7.896866,6.000323,28.707499
1985-08-08,100261.914,-364261.47,-31986.826,919836.4,-159488.12,57165.906,14167.68,5.6937284,5.0672717,6.1658955,28.939999
1985-08-09,100281.41,-427624.28,-51638.94,806528.94,-144949.62,57169.68,14163.198,6.372224,4.703106,6.2777033,29.289999
1985-08-10,100191.125,-442750.7,-56248.48,673656.8,-133831.61,57085.453,14090.024,6.937225,5.955143,8.344419,29.079998
1985-08-11,100044.836,-465156.16,-46331.28,538629.9,-113495.375,56971.66,13964.21,7.0595613,7.1548467,8.056368,28.782501
1985-08-12,100060.72,-429851.38,-43292.51,713958.94,-134239.66,57017.414,13987.37,7.9622965,5.0067835,10.686771,28.5175
1985-08-13,100149.68,-458539.53,-39020.4,694785.2,-127702.65,57109.695,14067.207,9.324716,7.871541,11.565674,28.339998
1985-08-14,100259.53,-415419.75,-33198.84,740054.75,-120794.77,57165.973,14167.206,8.197838,7.5051866,10.539236,28.1575
1985-08-15,100422.43,-339435.0,-22339.176,661247.7,-110759.65,57239.527,14308.863,6.8275795,7.8931003,8.111763,28.057499
1985-08-16,100514.58,-292192.28,-24493.656,635206.75,-102506.22,57232.113,14382.717,6.1642766,8.406252,9.107827,28.287498
1985-08-17,100406.46,-358673.56,-37608.64,283654.75,-92675.94,57123.203,14276.804,7.471086,5.012758,11.114583,28.169998
1985-08-18,100211.984,-385201.97,-36970.637,227570.72,-95234.07,56996.023,14117.129,7.489348,5.2065115,8.923326,28.12
1985-08-19,100192.02,-419198.0,-42414.043,330194.8,-89161.29,57018.586,14095.18,8.245105,4.854226,9.900647,28.14
1985-08-20,100262.08,-354545.22,-31253.799,278885.16,-94433.67,57112.7,14157.737,7.3310347,3.5971873,8.052733,28.11
1985-08-21,100250.37,-265575.0,-28366.291,487134.28,-99853.086,57122.684,14139.983,5.1922374,3.3624809,6.560159,28.08
1985-08-22,100192.39,-358746.25,-38380.453,552435.75,-110197.97,57091.027,14082.908,6.691155,3.3500342,8.330661,28.005
1985-08-23,100285.86,-431316.34,-22969.426,469457.4,-105692.12,57199.938,14198.382,9.896254,8.71048,14.992928,28.092499
1985-08-24,100435.766,-341301.22,-15307.543,495031.2,-114884.72,57342.035,14337.028,9.44841,14.55251,14.925944,28.075
1985-08-25,100333.77,-362936.53,-22399.293,605881.1,-96796.875,57211.08,14236.33,8.227125,13.021397,11.733807,28.14
1985-08-26,100394.06,-294255.1,-34909.24,382917.94,-90221.875,57148.65,14272.071,5.171135,12.16122,6.826183,28.187498
1985-08-27,100510.664,-242531.27,-27997.838,227110.67,-95735.45,57189.656,14352.135,3.7236972,10.834665,3.7343483,28.25
1985-08-28,100576.87,-218841.23,-20799.432,333825.06,-106851.0,57265.08,14407.028,2.6397836,10.932532,2.7188783,28.175
1985-08-29,100651.74,-146960.56,-13492.428,487401.25,-129926.25,57352.92,14468.053,1.1798944,12.925322,2.8779712,28.1325
1985-08-30,100501.62,-372518.1,-43189.734,553427.4,-108190.77,57174.086,14323.217,6.512835,12.959679,10.432382,28.119999
1985-08-31,100533.59,-351933.06,-33673.953,346732.3,-105107.305,57254.23,14367.191,6.456369,12.260862,10.687244,28.0125
1985-09-01,100526.45,-345739.22,-25779.363,622971.6,-106395.05,57336.527,14377.917,6.749445,9.230356,9.802047,27.6325
1985-09-02,100617.96,-273818.16,-27714.71,560380.3,-107681.96,57370.11,14434.74,3.1689572,1.510964,3.398117,27.547499
1985-09-03,100279.3,-605198.5,-56995.082,589036.1,-131282.55,57122.344,14137.187,11.99374,14.861539,17.339083,27.41
1985-09-04,99830.24,-673772.25,-55550.36,566887.6,-102303.016,56771.02,13767.571,13.154179,16.459518,19.154362,27.474998
1985-09-05,100344.914,-545697.44,-28699.838,708331.2,-129281.15,57168.906,14209.715,12.55734,20.059204,18.765451,27.824999
1985-09-06,100666.45,-311247.72,-15113.621,670586.7,-123949.29,57479.51,14490.446,8.022818,10.396192,10.1464205,27.93
1985-09-07,100715.82,-236878.73,-14657.902,694084.4,-116407.87,57420.88,14506.5625,4.533659,5.5546756,3.6355793,27.672499
1985-09-08,100641.64,-301483.0,-34531.09,751887.0,-135054.92,57210.613,14412.163,7.393678,11.15547,9.822469,27.672499
1985-09-09,100919.87,-319660.53,-18162.084,472958.94,-109982.38,57444.617,14680.883,8.387188,13.775988,11.390962,27.695
1985-09-10,101232.516,-133969.69,3727.8982,450865.22,-115942.83,57664.31,14985.959,5.820652,4.7532797,7.7543573,28.092499
1985-09-11,101088.46,-206138.52,-5351.557,925800.2,-190683.83,57500.73,14845.998,6.8441753,3.3319008,8.390245,27.7225
1985-09-12,100908.33,-320869.7,-14330.174,907675.2,-167991.84,57393.965,14668.494,7.8665147,3.3450463,10.255415,27.7025
1985-09-13,100818.08,-407965.62,-11518.296,556068.4,-129471.125,57400.766,14611.276,10.194976,9.139961,14.336209,28.157501
1985-09-14,100896.26,-358757.03,-3251.3757,940962.4,-193033.81,57483.914,14696.848,9.523762,10.656673,12.779096,28.307499
1985-09-15,100932.586,-467983.78,-11310.799,956801.5,-210897.81,57427.934,14687.855,8.753027,10.951838,10.768057,28.4825
1985-09-16,100717.195,-331111.03,-16292.67,981746.0,-204701.95,57321.273,14508.656,5.1511254,6.8472395,4.7600055,28.477499
1985-09-17,100634.625,-248722.4,-17072.238,701054.06,-161278.08,57364.68,14440.039,0.5879913,4.48718,2.7063076,28.46
1985-09-18,100783.516,-312949.66,-24357.91,840085.44,-162002.48,57388.727,14569.655,4.910176,8.157087,6.580308,28.677502
1985-09-19,100899.71,-454658.97,-61333.13,649110.4,-128095.83,57365.23,14634.512,7.260805,6.350455,10.196509,28.724998
1985-09-20,101084.78,-501161.12,-68180.54,194970.03,-136074.2,57489.55,14791.009,6.995374,13.278984,7.7882223,28.755
1985-09-21,101206.734,-234495.45,-17896.41,800667.6,-168421.36,57718.86,14943.011,3.3697488,4.0051,6.422326,28.649998
1985-09-22,101147.08,-217214.69,-14950.726,841086.56,-172032.66,57671.6,14909.167,4.2124767,6.438155,4.664012,28.3325
1985-09-23,101010.13,-236622.9,-13775.555,916201.4,-191768.38,57548.086,14787.239,4.760731,5.1120644,4.4627924,27.724998
1985-09-24,101044.13,-336602.0,-14816.919,960922.75,-249017.08,57555.344,14792.964,4.619786,0.9356039,5.817151,27.6675
1985-09-25,101079.16,-456035.1,-50054.594,834493.5,-170442.6,57565.484,14797.588,8.186571,2.2265022,10.059706,27.7125
1985-09-26,100857.61,-542818.6,-63171.52,628489.75,-120177.75,57436.066,14598.984,9.148233,6.1914687,14.500024,27.744999
1985-09-27,100627.64,-451812.5,-47384.277,283452.16,-115497.61,57327.71,14431.281,8.275435,10.55038,11.226529,27.554998
1985-09-28,100908.86,-431634.1,-37597.008,597846.0,-133770.48,57421.93,14662.451,7.714548,5.6689906,10.641578,27.47
1985-09-29,101129.06,-338207.0,-33896.96,711625.4,-137162.05,57527.805,14827.449,5.294853,1.8075047,5.2329073,27.265
1985-09-30,101197.89,-441134.9,-56184.484,691533.9,-160754.39,57576.75,14863.114,7.4595976,1.1915768,8.304386,27.524998
1985-10-01,101255.164,-759387.06,-53566.53,652216.2,-167772.12,57558.457,14854.855,8.36161,6.7783766,7.772689,28.365
1985-10-02,101142.85,-1117947.5,-123840.2,737647.3,-230708.7,57435.242,14689.292,10.641494,6.773583,6.254302,28.7475
1985-10-03,100602.07,-1417499.8,-124131.086,736410.2,-202593.98,57131.383,14252.053,11.522055,7.981529,7.8843064,27.5525
1985-10-04,100769.266,-619005.4,-38892.41,750699.94,-235274.02,57344.023,14434.154,4.482596,3.3281329,1.9995853,27.665
1985-10-05,101133.164,-385382.4,-18637.193,863797.6,-242606.45,57563.08,14755.544,1.6082847,3.8666565,2.7259312,28.3225
1985-10-06,101204.89,-614136.5,-46598.89,795631.06,-161148.39,57549.684,14890.546,6.9447227,4.115038,5.8539166,28.2125
1985-10-07,101178.04,-636684.7,-54869.69,648855.3,-168556.83,57596.78,14896.976,9.259817,4.562857,10.037139,28.1775
1985-10-08,101265.09,-592940.1,-21270.664,844557.1,-192048.39,57732.74,15005.467,9.276615,4.8832355,10.494591,27.89
1985-10-09,101290.664,-659513.0,-29634.545,831945.44,-207592.97,57792.188,15001.317,9.832319,3.4511657,12.79949,27.802498
1985-10-10,101163.65,-693484.75,-22344.994,800696.25,-183475.3,57700.535,14909.857,10.537839,5.558156,13.248705,26.899998
1985-10-11,101196.586,-649400.9,-21216.365,850575.75,-187483.89,57696.355,14948.786,10.892241,5.6738806,13.906766,26.8925
1985-10-12,101229.33,-608524.4,-28151.037,835978.5,-187585.48,57690.453,14980.171,10.312936,6.1483927,12.827966,27.2225
1985-10-13,101024.15,-592600.8,-25112.27,814380.56,-183021.81,57536.777,14813.93,9.924953,7.9063272,10.571405,27.267498
1985-10-14,100946.45,-559442.3,-27286.143,777503.7,-173132.06,57504.895,14737.393,10.011217,7.0642314,11.723587,27.395
1985-10-15,101084.734,-578220.4,-20093.553,722420.75,-180991.5,57618.84,14845.378,9.916504,5.676686,10.32467,27.5275
1985-10-16,101212.27,-723998.75,-48974.445,846547.44,-262751.88,57687.016,14893.122,8.615542,8.378671,12.149478,27.707499
1985-10-17,101051.26,-822378.25,-51247.22,739628.06,-200626.44,57481.773,14748.989,9.928145,10.432922,15.132415,27.7375
1985-10-18,100789.15,-1115852.4,-83213.414,783922.75,-204534.27,57221.43,14509.037,13.129169,11.597644,17.54279,27.699999
1985-10-19,100601.91,-1461939.0,-131414.81,248203.28,-105507.914,57157.047,14364.485,18.377886,17.55575,25.377,27.4275
